"","Date","value","zone","species","metric","creation_date"
"594","2023-12-22",0.153900439532412,"RAMP zone 4","anchovy","Probability of presence",2023-12-25
"595","2023-12-23",0.210927248774004,"RAMP zone 3","anchovy","Probability of presence",2023-12-25
"596","2023-12-23",0.170085501086005,"RAMP zone 4","anchovy","Probability of presence",2023-12-25
"597","2023-12-24",0.196213177649961,"RAMP zone 3","anchovy","Probability of presence",2023-12-25
"598","2023-12-24",0.154055093612349,"RAMP zone 4","anchovy","Probability of presence",2023-12-25
"599","2023-12-25",0.206877557891968,"RAMP zone 3","anchovy","Probability of presence",2023-12-29
"600","2023-12-25",0.165907265701562,"RAMP zone 4","anchovy","Probability of presence",2023-12-29
"601","2023-12-26",0.207797120490997,"RAMP zone 3","anchovy","Probability of presence",2023-12-29
"602","2023-12-26",0.188336336934677,"RAMP zone 4","anchovy","Probability of presence",2023-12-29
"603","2023-12-27",0.209271013826397,"RAMP zone 3","anchovy","Probability of presence",2023-12-29
"604","2023-12-27",0.192791200378454,"RAMP zone 4","anchovy","Probability of presence",2023-12-29
"605","2023-12-28",0.220123985670471,"RAMP zone 3","anchovy","Probability of presence",2023-12-29
"606","2023-12-28",0.183267184898101,"RAMP zone 4","anchovy","Probability of presence",2023-12-29
"607","2023-12-29",0.204953970480034,"RAMP zone 3","anchovy","Probability of presence",2024-01-02
"608","2023-12-29",0.160632274724066,"RAMP zone 4","anchovy","Probability of presence",2024-01-02
"609","2023-12-30",0.196567869305321,"RAMP zone 3","anchovy","Probability of presence",2024-01-02
"610","2023-12-30",0.149085748909628,"RAMP zone 4","anchovy","Probability of presence",2024-01-02
"611","2023-12-31",0.175083161007648,"RAMP zone 3","anchovy","Probability of presence",2024-01-02
"612","2023-12-31",0.16091341209322,"RAMP zone 4","anchovy","Probability of presence",2024-01-02
"613","2024-01-01",0.171638481578685,"RAMP zone 3","anchovy","Probability of presence",2024-01-02
"614","2024-01-01",0.166225676691728,"RAMP zone 4","anchovy","Probability of presence",2024-01-02
"615","2024-01-02",0.200817950961136,"RAMP zone 3","anchovy","Probability of presence",2024-01-07
"616","2024-01-02",0.178210399836035,"RAMP zone 4","anchovy","Probability of presence",2024-01-07
"617","2024-01-03",0.179411674262252,"RAMP zone 3","anchovy","Probability of presence",2024-01-07
"618","2024-01-03",0.152879074413422,"RAMP zone 4","anchovy","Probability of presence",2024-01-07
"619","2024-01-04",0.172019776661815,"RAMP zone 3","anchovy","Probability of presence",2024-01-07
"620","2024-01-04",0.161966887205992,"RAMP zone 4","anchovy","Probability of presence",2024-01-07
"621","2024-01-05",0.16991740441815,"RAMP zone 3","anchovy","Probability of presence",2024-01-07
"622","2024-01-05",0.162015465361511,"RAMP zone 4","anchovy","Probability of presence",2024-01-07
"623","2024-01-06",0.17478872747309,"RAMP zone 3","anchovy","Probability of presence",2024-01-10
"624","2024-01-06",0.172128818969151,"RAMP zone 4","anchovy","Probability of presence",2024-01-10
"625","2024-01-07",0.20497489448418,"RAMP zone 3","anchovy","Probability of presence",2024-01-10
"626","2024-01-07",0.181278450655408,"RAMP zone 4","anchovy","Probability of presence",2024-01-10
"627","2024-01-08",0.221044823648478,"RAMP zone 3","anchovy","Probability of presence",2024-01-10
"628","2024-01-08",0.19486928467548,"RAMP zone 4","anchovy","Probability of presence",2024-01-10
"629","2024-01-09",0.193869420385541,"RAMP zone 3","anchovy","Probability of presence",2024-01-10
"630","2024-01-09",0.182009692484429,"RAMP zone 4","anchovy","Probability of presence",2024-01-10
"631","2024-01-10",0.195893505367722,"RAMP zone 3","anchovy","Probability of presence",2024-01-15
"632","2024-01-10",0.178889739573472,"RAMP zone 4","anchovy","Probability of presence",2024-01-15
"633","2024-01-11",0.144651463723047,"RAMP zone 3","anchovy","Probability of presence",2024-01-15
"634","2024-01-11",0.131646720060977,"RAMP zone 4","anchovy","Probability of presence",2024-01-15
"635","2024-01-12",0.190844002421888,"RAMP zone 3","anchovy","Probability of presence",2024-01-15
"636","2024-01-12",0.165730790781348,"RAMP zone 4","anchovy","Probability of presence",2024-01-15
"637","2024-01-13",0.183829822409523,"RAMP zone 3","anchovy","Probability of presence",2024-01-15
"638","2024-01-13",0.160372369750174,"RAMP zone 4","anchovy","Probability of presence",2024-01-15
"639","2024-01-14",0.179932439101427,"RAMP zone 3","anchovy","Probability of presence",2024-01-19
"640","2024-01-14",0.16316080204077,"RAMP zone 4","anchovy","Probability of presence",2024-01-19
"641","2024-01-15",0.193224595147983,"RAMP zone 3","anchovy","Probability of presence",2024-01-19
"642","2024-01-15",0.166132291904042,"RAMP zone 4","anchovy","Probability of presence",2024-01-19
"643","2024-01-16",0.165030490339381,"RAMP zone 3","anchovy","Probability of presence",2024-01-19
"644","2024-01-16",0.174092567599715,"RAMP zone 4","anchovy","Probability of presence",2024-01-19
"645","2024-01-17",0.164934172945601,"RAMP zone 3","anchovy","Probability of presence",2024-01-19
"646","2024-01-17",0.158287145617969,"RAMP zone 4","anchovy","Probability of presence",2024-01-19
"647","2024-01-18",0.160456020251899,"RAMP zone 3","anchovy","Probability of presence",2024-01-23
"648","2024-01-18",0.157761908514566,"RAMP zone 4","anchovy","Probability of presence",2024-01-23
"649","2024-01-19",0.180183387110653,"RAMP zone 3","anchovy","Probability of presence",2024-01-23
"650","2024-01-19",0.166039089300022,"RAMP zone 4","anchovy","Probability of presence",2024-01-23
"651","2024-01-20",0.180091479754016,"RAMP zone 3","anchovy","Probability of presence",2024-01-23
"652","2024-01-20",0.166564779046745,"RAMP zone 4","anchovy","Probability of presence",2024-01-23
"653","2024-01-21",0.185839217741145,"RAMP zone 3","anchovy","Probability of presence",2024-01-23
"654","2024-01-21",0.168159495693103,"RAMP zone 4","anchovy","Probability of presence",2024-01-23
"655","2024-01-22",0.199030056082211,"RAMP zone 3","anchovy","Probability of presence",2024-01-27
"656","2024-01-22",0.176370601467313,"RAMP zone 4","anchovy","Probability of presence",2024-01-27
"657","2024-01-23",0.152326693051664,"RAMP zone 3","anchovy","Probability of presence",2024-01-27
"658","2024-01-23",0.139107615566017,"RAMP zone 4","anchovy","Probability of presence",2024-01-27
"659","2024-01-24",0.176107120668472,"RAMP zone 3","anchovy","Probability of presence",2024-01-27
"660","2024-01-24",0.157283309670221,"RAMP zone 4","anchovy","Probability of presence",2024-01-27
"661","2024-01-25",0.16720233237388,"RAMP zone 3","anchovy","Probability of presence",2024-01-27
"662","2024-01-25",0.144496468216318,"RAMP zone 4","anchovy","Probability of presence",2024-01-27
"663","2024-01-26",0.179984701597792,"RAMP zone 3","anchovy","Probability of presence",2024-01-31
"664","2024-01-26",0.158888117123826,"RAMP zone 4","anchovy","Probability of presence",2024-01-31
"665","2024-01-27",0.174317427961833,"RAMP zone 3","anchovy","Probability of presence",2024-01-31
"666","2024-01-27",0.166444870409891,"RAMP zone 4","anchovy","Probability of presence",2024-01-31
"667","2024-01-28",0.175372977192959,"RAMP zone 3","anchovy","Probability of presence",2024-01-31
"668","2024-01-28",0.169108969857707,"RAMP zone 4","anchovy","Probability of presence",2024-01-31
"669","2024-01-29",0.205559099750888,"RAMP zone 3","anchovy","Probability of presence",2024-01-31
"670","2024-01-29",0.170547053289801,"RAMP zone 4","anchovy","Probability of presence",2024-01-31
